vol_24,ob_24,odob_24,plhl_24,vol_20,ob_20,odob_20,plhl_20,nazev,okres,kraj
267,113,113,113,253,115,115,114,Žernovice,Prachatice,Jihočeský kraj
105,40,40,40,96,45,45,44,Babice,Prachatice,Jihočeský kraj
36,16,16,16,35,14,14,13,Lužice,Prachatice,Jihočeský kraj
51,32,32,32,42,26,26,26,Olšovice,Prachatice,Jihočeský kraj
129,60,60,60,134,72,72,70,Mahouš,Prachatice,Jihočeský kraj
136,54,54,54,142,35,35,35,Chvalovice,Prachatice,Jihočeský kraj
236,98,98,98,232,101,101,98,Buk,Prachatice,Jihočeský kraj
37,24,24,24,36,19,19,19,Bohunice,Prachatice,Jihočeský kraj
68,31,31,31,68,28,28,28,Újezdec,Prachatice,Jihočeský kraj
130,43,43,43,123,48,48,48,Pěčnov,Prachatice,Jihočeský kraj
208,68,68,67,219,61,61,58,Borová Lada,Prachatice,Jihočeský kraj
6319,2253,2251,2235,8757,3409,3409,3366,Prachatice,Prachatice,Jihočeský kraj
255,69,69,69,253,87,87,84,Bohumilice,Prachatice,Jihočeský kraj
287,112,112,112,280,96,96,96,Bošice,Prachatice,Jihočeský kraj
235,91,91,91,226,74,74,74,Bušanovice,Prachatice,Jihočeský kraj
1255,464,463,456,1278,474,474,462,Čkyně,Prachatice,Jihočeský kraj
304,109,109,108,310,102,102,102,Dub,Prachatice,Jihočeský kraj
290,66,66,66,301,67,67,66,Horní Vltavice,Prachatice,Jihočeský kraj
396,138,138,138,403,144,144,142,Hracholusky,Prachatice,Jihočeský kraj
1073,378,378,372,1102,419,419,414,Husinec,Prachatice,Jihočeský kraj
296,95,95,94,284,82,82,81,Chlumany,Prachatice,Jihočeský kraj
451,190,190,190,426,159,159,158,Chroboly,Prachatice,Jihočeský kraj
375,95,95,94,389,77,77,76,Ktiš,Prachatice,Jihočeský kraj
130,83,83,81,140,82,82,82,Kvilda,Prachatice,Jihočeský kraj
249,88,88,87,247,95,95,94,Lažiště,Prachatice,Jihočeský kraj
521,140,140,140,557,179,179,177,Lenora,Prachatice,Jihočeský kraj
1546,529,529,528,1584,577,577,573,Lhenice,Prachatice,Jihočeský kraj
151,68,68,68,154,91,91,91,Němčice,Prachatice,Jihočeský kraj
562,227,227,227,520,217,217,217,Malovice,Prachatice,Jihočeský kraj
274,111,111,111,289,104,104,103,Mičovice,Prachatice,Jihočeský kraj
469,157,157,157,464,180,180,178,Nebahovy,Prachatice,Jihočeský kraj
1977,632,631,627,2047,693,693,691,Netolice,Prachatice,Jihočeský kraj
381,130,130,129,394,121,121,120,Nová Pec,Prachatice,Jihočeský kraj
129,41,41,41,136,52,52,51,Radhostice,Prachatice,Jihočeský kraj
920,308,308,306,956,347,347,344,Stachy,Prachatice,Jihočeský kraj
188,67,67,67,175,59,59,58,Stožec,Prachatice,Jihočeský kraj
204,63,63,63,217,67,67,66,Strážný,Prachatice,Jihočeský kraj
1007,405,405,403,992,361,360,356,Strunkovice nad Blanicí,Prachatice,Jihočeský kraj
508,181,181,179,470,182,182,181,Svatá Maří,Prachatice,Jihočeský kraj
330,144,144,142,339,140,140,138,Šumavské Hoštice,Prachatice,Jihočeský kraj
248,91,91,91,248,105,105,103,Těšovice,Prachatice,Jihočeský kraj
109,41,41,41,103,33,32,32,Tvrzice,Prachatice,Jihočeský kraj
1164,446,446,444,1164,414,413,408,Vacov,Prachatice,Jihočeský kraj
5806,1576,1575,1564,5991,1702,1699,1674,Vimperk,Prachatice,Jihočeský kraj
409,154,154,154,394,130,130,128,Vitějovice,Prachatice,Jihočeský kraj
1372,469,468,468,1347,476,475,471,Vlachovo Březí,Prachatice,Jihočeský kraj
2887,684,684,680,2966,765,765,754,Volary,Prachatice,Jihočeský kraj
268,79,79,79,280,85,85,84,Záblatí,Prachatice,Jihočeský kraj
280,116,116,116,261,96,96,93,Zálezly,Prachatice,Jihočeský kraj
277,60,60,60,273,85,85,84,Zbytiny,Prachatice,Jihočeský kraj
1334,407,407,404,1385,485,485,477,Zdíkov,Prachatice,Jihočeský kraj
100,38,38,38,99,32,32,32,Želnava,Prachatice,Jihočeský kraj
82,37,37,37,79,31,31,29,Nové Hutě,Prachatice,Jihočeský kraj
76,36,36,35,73,30,30,30,Budkov,Prachatice,Jihočeský kraj
118,58,58,58,119,64,64,59,Lčovice,Prachatice,Jihočeský kraj
78,27,27,27,77,19,19,19,Křišťanov,Prachatice,Jihočeský kraj
82,25,25,25,78,41,41,40,Kubova Huť,Prachatice,Jihočeský kraj
158,53,53,53,163,59,59,59,Čečelovice,Strakonice,Jihočeský kraj
140,56,56,56,129,51,51,51,Buzice,Strakonice,Jihočeský kraj
155,68,68,68,153,50,50,50,Chlum,Strakonice,Jihočeský kraj
60,21,21,21,56,25,25,25,Březí,Strakonice,Jihočeský kraj
340,122,122,121,289,123,123,121,Stožice,Strakonice,Jihočeský kraj
91,50,50,50,87,38,38,37,Krajníčko,Strakonice,Jihočeský kraj
59,33,33,33,58,35,34,34,Hornosín,Strakonice,Jihočeský kraj
41,15,15,14,33,11,11,11,Měkynec,Strakonice,Jihočeský kraj
35,14,14,14,35,20,19,19,Radějovice,Strakonice,Jihočeský kraj
249,55,55,54,243,63,63,62,Mačkov,Strakonice,Jihočeský kraj
90,37,37,36,90,40,40,39,Němčice,Strakonice,Jihočeský kraj
46,14,14,14,51,13,12,12,Zahorčice,Strakonice,Jihočeský kraj
45,19,19,19,47,18,18,18,Vacovice,Strakonice,Jihočeský kraj
170,47,47,47,159,37,37,37,Truskovice,Strakonice,Jihočeský kraj
48,30,30,30,58,26,26,26,Milejovice,Strakonice,Jihočeský kraj
121,42,42,42,106,48,48,47,Přechovice,Strakonice,Jihočeský kraj
101,49,49,49,114,42,42,40,Krty-Hradec,Strakonice,Jihočeský kraj
206,112,112,112,187,82,82,82,Mnichov,Strakonice,Jihočeský kraj
186,77,77,77,193,94,94,93,Tchořovice,Strakonice,Jihočeský kraj
133,61,61,61,131,72,72,72,Kocelovice,Strakonice,Jihočeský kraj
85,35,35,35,80,31,31,31,Hlupín,Strakonice,Jihočeský kraj
138,39,39,39,134,53,53,53,Nebřehovice,Strakonice,Jihočeský kraj
54,27,27,26,63,25,25,25,Třešovice,Strakonice,Jihočeský kraj
73,36,36,36,81,34,34,34,Úlehle,Strakonice,Jihočeský kraj
96,52,52,51,87,45,45,44,Němětice,Strakonice,Jihočeský kraj
139,58,58,58,133,64,64,64,Velká Turná,Strakonice,Jihočeský kraj
98,33,33,33,94,34,34,33,Kváskovice,Strakonice,Jihočeský kraj
125,50,50,49,127,45,45,45,Slaník,Strakonice,Jihočeský kraj
107,43,43,43,103,45,45,43,Strunkovice nad Volyňkou,Strakonice,Jihočeský kraj
66,25,25,25,63,29,29,29,Přední Zborovice,Strakonice,Jihočeský kraj
130,45,45,45,133,35,35,35,Krašlovice,Strakonice,Jihočeský kraj
93,31,31,31,95,31,31,31,Lom,Strakonice,Jihočeský kraj
71,36,36,36,71,34,34,34,Libětice,Strakonice,Jihočeský kraj
359,118,118,118,346,141,141,139,Řepice,Strakonice,Jihočeský kraj
193,80,80,80,193,84,84,81,Rovná,Strakonice,Jihočeský kraj
48,18,18,18,54,18,18,16,Zvotoky,Strakonice,Jihočeský kraj
250,95,95,93,248,105,105,101,Horní Poříčí,Strakonice,Jihočeský kraj
97,28,28,28,101,37,36,36,Uzeničky,Strakonice,Jihočeský kraj
33,24,24,22,35,22,22,22,Chobot,Strakonice,Jihočeský kraj
58,26,26,26,60,28,28,27,Pohorovice,Strakonice,Jihočeský kraj
165,46,46,45,174,49,48,48,Štěchovice,Strakonice,Jihočeský kraj
74,34,34,34,75,45,44,44,Kalenice,Strakonice,Jihočeský kraj
56,31,31,31,58,39,39,39,Krejnice,Strakonice,Jihočeský kraj
183,77,77,77,174,82,82,82,Nišovice,Strakonice,Jihočeský kraj
57,39,39,39,49,31,31,30,Bratronice,Strakonice,Jihočeský kraj
17313,5536,5532,5499,17904,6311,6278,6151,Strakonice,Strakonice,Jihočeský kraj
1329,428,428,427,1311,395,395,390,Bavorov,Strakonice,Jihočeský kraj
814,247,247,247,804,230,230,229,Bělčice,Strakonice,Jihočeský kraj
164,67,67,67,157,57,57,57,Bílsko,Strakonice,Jihočeský kraj
5026,1739,1739,1733,5258,2098,2098,2043,Blatná,Strakonice,Jihočeský kraj
390,150,150,149,392,149,149,147,Cehnice,Strakonice,Jihočeský kraj
747,200,200,200,734,276,276,273,Čejetice,Strakonice,Jihočeský kraj
160,68,68,67,159,54,54,53,Čepřovice,Strakonice,Jihočeský kraj
715,308,308,307,725,296,294,289,Čestice,Strakonice,Jihočeský kraj
348,122,122,122,360,115,115,113,Číčenice,Strakonice,Jihočeský kraj
217,86,86,86,228,77,77,76,Doubravice,Strakonice,Jihočeský kraj
311,97,97,97,299,98,98,97,Drahonice,Strakonice,Jihočeský kraj
189,87,87,87,199,84,84,83,Drážov,Strakonice,Jihočeský kraj
252,105,105,105,248,104,104,96,Dřešín,Strakonice,Jihočeský kraj
144,80,80,77,136,63,63,61,Hoslovice,Strakonice,Jihočeský kraj
122,39,39,39,129,44,44,41,Hoštice,Strakonice,Jihočeský kraj
284,113,113,113,271,100,100,95,Chelčice,Strakonice,Jihočeský kraj
213,83,83,83,217,100,100,98,Chrášťovice,Strakonice,Jihočeský kraj
169,51,51,51,158,58,58,58,Jinín,Strakonice,Jihočeský kraj
305,140,140,138,298,134,134,128,Kadov,Strakonice,Jihočeský kraj
1066,420,420,419,1095,476,474,460,Katovice,Strakonice,Jihočeský kraj
180,50,50,50,193,72,72,70,Kraselov,Strakonice,Jihočeský kraj
378,143,143,143,372,120,120,120,Libějovice,Strakonice,Jihočeský kraj
237,85,85,84,227,96,96,93,Litochovice,Strakonice,Jihočeský kraj
575,163,163,163,579,176,176,172,Lnáře,Strakonice,Jihočeský kraj
569,198,198,198,567,212,211,208,Malenice,Strakonice,Jihočeský kraj
229,72,72,72,216,81,81,81,Mečichov,Strakonice,Jihočeský kraj
205,63,63,63,218,67,67,66,Miloňovice,Strakonice,Jihočeský kraj
225,64,63,63,230,93,93,92,Myštice,Strakonice,Jihočeský kraj
250,86,86,86,247,77,77,72,Nihošovice,Strakonice,Jihočeský kraj
290,88,88,86,288,104,104,103,Novosedly,Strakonice,Jihočeský kraj
532,126,126,125,538,152,152,148,Osek,Strakonice,Jihočeský kraj
89,36,36,36,85,30,29,29,Paračov,Strakonice,Jihočeský kraj
126,50,50,49,105,50,50,50,Hajany,Strakonice,Jihočeský kraj
269,93,93,93,269,96,94,94,Pracejovice,Strakonice,Jihočeský kraj
241,81,81,81,254,80,80,80,Předmíř,Strakonice,Jihočeský kraj
202,70,70,70,206,65,65,63,Předslavice,Strakonice,Jihočeský kraj
397,132,132,131,384,148,147,140,Přešťovice,Strakonice,Jihočeský kraj
1030,420,420,415,1001,503,503,498,Radomyšl,Strakonice,Jihočeský kraj
514,188,188,187,511,218,217,215,Radošovice,Strakonice,Jihočeský kraj
1027,377,377,376,1013,362,359,351,Sedlice,Strakonice,Jihočeský kraj
177,76,76,76,179,76,76,76,Skočice,Strakonice,Jihočeský kraj
226,65,65,65,221,71,71,67,Sousedovice,Strakonice,Jihočeský kraj
147,62,62,61,148,66,66,65,Strašice,Strakonice,Jihočeský kraj
732,241,241,239,710,212,212,209,Střelské Hoštice,Strakonice,Jihočeský kraj
246,95,95,95,251,90,88,88,Škvořetice,Strakonice,Jihočeský kraj
703,201,201,199,680,204,204,202,Štěkeň,Strakonice,Jihočeský kraj
263,105,105,104,258,107,107,103,Třebohostice,Strakonice,Jihočeský kraj
88,40,40,40,96,50,50,49,Uzenice,Strakonice,Jihočeský kraj
5006,1870,1869,1858,5245,1876,1872,1848,Vodňany,Strakonice,Jihočeský kraj
459,151,151,150,441,167,167,167,Volenice,Strakonice,Jihočeský kraj
2389,843,843,838,2403,1024,1023,1007,Volyně,Strakonice,Jihočeský kraj
263,82,82,78,261,85,80,79,Záboří,Strakonice,Jihočeský kraj
37,25,25,25,35,26,26,26,Budyně,Strakonice,Jihočeský kraj
47,21,21,21,50,27,27,26,Lažany,Strakonice,Jihočeský kraj
79,40,40,40,82,40,40,39,Nová Ves,Strakonice,Jihočeský kraj
156,58,58,57,152,56,53,52,Drachkov,Strakonice,Jihočeský kraj
111,45,45,45,111,48,48,47,Droužetice,Strakonice,Jihočeský kraj
225,94,94,93,208,78,78,76,Mutěnice,Strakonice,Jihočeský kraj
31,19,19,19,30,24,24,24,Kuřimany,Strakonice,Jihočeský kraj
110,43,43,43,119,50,50,50,Kladruby,Strakonice,Jihočeský kraj
36,18,18,18,33,16,16,16,Hájek,Strakonice,Jihočeský kraj
60,25,25,25,57,27,27,26,Únice,Strakonice,Jihočeský kraj
66,30,30,30,67,34,33,33,Pivkovice,Strakonice,Jihočeský kraj
271,123,123,123,284,141,141,137,Bezdědovice,Strakonice,Jihočeský kraj
69,28,28,28,63,39,39,39,Skály,Strakonice,Jihočeský kraj
86,24,24,24,77,30,30,29,Lažánky,Strakonice,Jihočeský kraj
57,31,31,31,61,31,31,31,Katov,Tábor,Jihočeský kraj
588,220,220,220,575,212,212,211,Nadějkov,Tábor,Jihočeský kraj
218,89,89,89,217,107,107,106,Turovec,Tábor,Jihočeský kraj
26366,9285,9282,9234,27250,10403,10401,10280,Tábor,Tábor,Jihočeský kraj
3955,1392,1392,1383,4117,1572,1572,1559,Bechyně,Tábor,Jihočeský kraj
201,93,93,93,193,85,85,84,Borkovice,Tábor,Jihočeský kraj
524,199,199,198,526,199,199,196,Borotín,Tábor,Jihočeský kraj
36,8,8,8,44,10,10,10,Bradáčov,Tábor,Jihočeský kraj
199,72,72,71,179,73,73,73,Březnice,Tábor,Jihočeský kraj
300,128,128,128,313,123,123,121,Budislav,Tábor,Jihočeský kraj
351,130,130,130,342,151,151,150,Dírná,Tábor,Jihočeský kraj
96,56,56,56,96,38,38,38,Dobronice u Bechyně,Tábor,Jihočeský kraj
696,201,201,201,682,181,181,180,Dolní Hořice,Tábor,Jihočeský kraj
189,88,88,88,202,88,88,88,Dráchov,Tábor,Jihočeský kraj
660,248,247,247,644,269,268,265,Dražice,Tábor,Jihočeský kraj
134,54,54,53,123,59,59,57,Dražičky,Tábor,Jihočeský kraj
318,126,126,125,316,127,127,124,Hlavatce,Tábor,Jihočeský kraj
95,49,49,49,92,44,44,44,Chotěmice,Tábor,Jihočeský kraj
1449,547,547,545,1399,583,583,576,Chotoviny,Tábor,Jihočeský kraj
396,140,140,140,398,152,152,151,Choustník,Tábor,Jihočeský kraj
2017,765,765,760,1952,801,801,793,Chýnov,Tábor,Jihočeský kraj
1727,604,604,598,1648,672,672,661,Jistebnice,Tábor,Jihočeský kraj
611,231,231,231,615,259,259,259,Košice,Tábor,Jihočeský kraj
1441,530,530,526,1456,517,517,509,Malšice,Tábor,Jihočeský kraj
2146,640,640,629,2159,572,572,564,Mladá Vožice,Tábor,Jihočeský kraj
98,35,35,34,104,44,44,44,Mlýny,Tábor,Jihočeský kraj
345,131,131,131,331,113,113,112,Myslkovice,Tábor,Jihočeský kraj
230,87,87,87,225,79,79,77,Nemyšl,Tábor,Jihočeský kraj
240,119,119,118,241,117,117,113,Nová Ves u Chýnova,Tábor,Jihočeský kraj
179,74,74,74,183,73,73,73,Oldřichov,Tábor,Jihočeský kraj
1066,419,419,416,1151,503,503,495,Opařany,Tábor,Jihočeský kraj
3301,1245,1245,1234,3242,1327,1326,1315,Planá nad Lužnicí,Tábor,Jihočeský kraj
64,34,34,34,66,32,32,32,Pohnání,Tábor,Jihočeský kraj
91,37,37,37,93,22,22,21,Pojbuky,Tábor,Jihočeský kraj
262,85,85,85,250,88,88,87,Přehořov,Tábor,Jihočeský kraj
409,104,104,104,406,125,125,122,Radenín,Tábor,Jihočeský kraj
215,81,81,81,199,88,88,88,Radětice,Tábor,Jihočeský kraj
352,159,159,157,325,156,156,155,Radimovice u Želče,Tábor,Jihočeský kraj
138,81,81,81,132,86,86,84,Radkov,Tábor,Jihočeský kraj
175,73,73,73,166,72,72,72,Rataje,Tábor,Jihočeský kraj
639,214,214,214,619,204,204,201,Ratibořské Hory,Tábor,Jihočeský kraj
442,196,196,193,440,190,190,183,Roudná,Tábor,Jihočeský kraj
229,87,87,87,231,90,90,89,Řepeč,Tábor,Jihočeský kraj
5610,2236,2236,2227,5777,2513,2512,2475,Sezimovo Ústí,Tábor,Jihočeský kraj
425,176,176,175,413,180,180,179,Skalice,Tábor,Jihočeský kraj
134,70,70,70,138,67,67,66,Skopytce,Tábor,Jihočeský kraj
294,94,94,94,296,98,98,98,Smilovy Hory,Tábor,Jihočeský kraj
5534,2102,2102,2089,5640,2145,2144,2125,Soběslav,Tábor,Jihočeský kraj
473,190,190,187,462,204,204,203,Stádlec,Tábor,Jihočeský kraj
602,228,228,223,607,240,240,238,Sudoměřice u Bechyně,Tábor,Jihočeský kraj
239,89,89,89,237,79,79,78,Sudoměřice u Tábora,Tábor,Jihočeský kraj
255,125,125,125,265,130,130,130,Sviny,Tábor,Jihočeský kraj
295,95,95,94,303,81,81,78,Šebířov,Tábor,Jihočeský kraj
639,263,263,263,647,244,244,239,Tučapy,Tábor,Jihočeský kraj
206,85,85,85,209,85,85,85,Val,Tábor,Jihočeský kraj
242,86,86,86,222,73,73,71,Vesce,Tábor,Jihočeský kraj
5028,1801,1800,1785,5141,1842,1842,1818,Veselí nad Lužnicí,Tábor,Jihočeský kraj
137,57,57,56,124,40,40,40,Vilice,Tábor,Jihočeský kraj
287,104,104,104,264,90,90,90,Vlastiboř,Tábor,Jihočeský kraj
145,47,47,47,139,57,57,57,Vlkov,Tábor,Jihočeský kraj
129,42,42,42,135,57,57,56,Vodice,Tábor,Jihočeský kraj
193,71,71,71,202,68,68,68,Zálší,Tábor,Jihočeský kraj
322,116,116,116,324,129,129,127,Zvěrotice,Tábor,Jihočeský kraj
779,290,290,282,745,328,328,327,Želeč,Tábor,Jihočeský kraj
72,36,36,36,75,45,45,44,Nasavrky,Tábor,Jihočeský kraj
149,74,74,74,142,67,67,67,Zhoř u Tábora,Tábor,Jihočeský kraj
159,67,67,67,161,86,86,84,Běleč,Tábor,Jihočeský kraj
122,43,43,42,129,58,58,58,Hlasivo,Tábor,Jihočeský kraj
75,39,39,39,75,41,41,41,Řemíčov,Tábor,Jihočeský kraj
113,58,58,58,118,56,56,56,Dolní Hrachovice,Tábor,Jihočeský kraj
44,23,23,22,46,23,23,23,Pohnánec,Tábor,Jihočeský kraj
73,38,38,38,84,23,23,22,Rodná,Tábor,Jihočeský kraj
97,44,44,44,93,35,35,35,Krátošice,Tábor,Jihočeský kraj
120,38,38,38,117,47,47,47,Skrýchov u Malšic,Tábor,Jihočeský kraj
110,49,49,48,107,36,36,36,Mažice,Tábor,Jihočeský kraj
115,54,54,54,112,58,58,57,Hodonice,Tábor,Jihočeský kraj
76,35,35,35,71,41,41,40,Košín,Tábor,Jihočeský kraj
60,41,41,41,63,38,38,38,Jedlany,Tábor,Jihočeský kraj
132,65,65,65,127,73,73,73,Krtov,Tábor,Jihočeský kraj
125,67,67,67,122,64,64,62,Chrbonín,Tábor,Jihočeský kraj
53,32,32,32,55,29,29,28,Třebějice,Tábor,Jihočeský kraj
40,28,28,28,43,29,29,29,Svrabov,Tábor,Jihočeský kraj
57,41,41,40,56,39,39,37,Radimovice u Tábora,Tábor,Jihočeský kraj
141,51,51,51,129,50,50,49,Meziříčí,Tábor,Jihočeský kraj
115,40,40,38,107,48,48,48,Balkova Lhota,Tábor,Jihočeský kraj
185,89,89,89,187,85,85,85,Drhovice,Tábor,Jihočeský kraj
65,40,40,40,62,38,38,38,Bečice,Tábor,Jihočeský kraj
98,31,31,31,100,39,39,39,Psárov,Tábor,Jihočeský kraj
83,35,35,35,81,28,28,28,Vlčeves,Tábor,Jihočeský kraj
160,41,41,41,155,41,41,40,Nová Ves u Mladé Vožice,Tábor,Jihočeský kraj
96,53,53,53,99,60,60,60,Libějice,Tábor,Jihočeský kraj
128,68,67,67,136,79,79,77,Lom,Tábor,Jihočeský kraj
62,31,31,31,59,25,25,25,Haškovcova Lhota,Tábor,Jihočeský kraj
132,51,51,50,135,61,61,60,Dlouhá Lhota,Tábor,Jihočeský kraj
76,42,42,42,73,34,34,32,Černýšovice,Tábor,Jihočeský kraj
121,66,66,66,128,66,66,66,Drahov,Tábor,Jihočeský kraj
201,83,83,83,194,73,73,72,Žíšov,Tábor,Jihočeský kraj
30,15,15,15,29,6,6,6,Zadní Střítež,Tábor,Jihočeský kraj
542,210,210,208,513,215,215,213,Klenovice,Tábor,Jihočeský kraj
82,37,37,37,85,36,36,36,Hodětín,Tábor,Jihočeský kraj
43,26,26,26,49,30,30,30,Záhoří,Tábor,Jihočeský kraj
101,49,49,49,119,47,47,47,Slapsko,Tábor,Jihočeský kraj
86,26,26,26,75,23,23,22,Zhoř u Mladé Vožice,Tábor,Jihočeský kraj
396,165,165,165,379,161,161,159,Slapy,Tábor,Jihočeský kraj
255,111,111,111,258,108,108,107,Řípec,Tábor,Jihočeský kraj
310,135,135,135,288,127,127,125,Ústrašice,Tábor,Jihočeský kraj
91,32,32,32,81,25,25,25,Mezná,Tábor,Jihočeský kraj
166,48,48,48,126,56,56,56,Sedlečko u Soběslavě,Tábor,Jihočeský kraj
233,113,113,112,224,117,117,116,Zlukov,Tábor,Jihočeský kraj
101,42,42,42,104,43,43,43,Komárov,Tábor,Jihočeský kraj
8097,2520,2503,2449,8362,3179,3179,3147,Domažlice,Domažlice,Plzeňský kraj
262,107,107,102,244,119,119,118,Babylon,Domažlice,Plzeňský kraj
1379,395,395,380,1382,396,396,391,Bělá nad Radbuzou,Domažlice,Plzeňský kraj
1203,434,434,424,1169,383,383,381,Blížejov,Domažlice,Plzeňský kraj
216,76,76,76,204,90,90,88,Čermná,Domažlice,Plzeňský kraj
581,171,170,165,534,205,205,204,Česká Kubice,Domažlice,Plzeňský kraj
305,115,115,113,307,158,158,158,Díly,Domažlice,Plzeňský kraj
158,31,31,31,153,29,29,29,Drahotín,Domažlice,Plzeňský kraj
328,111,111,109,321,150,150,150,Draženov,Domažlice,Plzeňský kraj
227,62,62,61,228,86,86,85,Hlohová,Domažlice,Plzeňský kraj
3757,1005,1002,986,3879,1214,1214,1204,Horšovský Týn,Domažlice,Plzeňský kraj
967,217,217,215,970,214,214,214,Hostouň,Domažlice,Plzeňský kraj
97,41,41,40,101,37,37,37,Chocomyšl,Domažlice,Plzeňský kraj
614,186,186,184,604,237,237,234,Chodov,Domažlice,Plzeňský kraj
333,143,143,141,327,148,148,147,Chodská Lhota,Domažlice,Plzeňský kraj
290,127,127,126,300,170,170,168,Chrastavice,Domažlice,Plzeňský kraj
29,26,26,25,28,24,24,24,Kaničky,Domažlice,Plzeňský kraj
3859,1286,1283,1248,3983,1594,1593,1584,Kdyně,Domažlice,Plzeňský kraj
1023,318,315,308,1039,445,445,441,Klenčí pod Čerchovem,Domažlice,Plzeňský kraj
816,235,235,231,800,278,278,276,Koloveč,Domažlice,Plzeňský kraj
887,280,280,271,901,347,347,343,Kout na Šumavě,Domažlice,Plzeňský kraj
119,43,43,43,123,58,58,58,Křenovy,Domažlice,Plzeňský kraj
100,34,34,34,85,27,27,26,Libkov,Domažlice,Plzeňský kraj
97,50,49,47,103,53,53,52,Loučim,Domažlice,Plzeňský kraj
339,135,135,132,312,174,174,174,Luženičky,Domažlice,Plzeňský kraj
943,245,245,242,896,243,243,241,Meclov,Domažlice,Plzeňský kraj
